denovo5394	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_gamsii	8e-140	SH014816.07FU_AF444424_refs
denovo10644	k__Fungi;p__Entorrhizomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhiza;s__Entorrhiza_tenuis	9e-47	SH490160.07FU_KP413081_reps
denovo10643	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo10642	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-35	SH024633.07FU_DQ421304_reps
denovo10641	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__unidentified	5e-52	SH014968.07FU_FN391362_reps
denovo10640	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-28	SH010678.07FU_EU826882_reps
denovo453	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_pseudodichotomus	3e-56	SH014588.07FU_GQ160458_reps
denovo9054	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-49	SH010780.07FU_EU825615_reps
denovo10649	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_crassotunicata	1e-33	SH009817.07FU_EU057119_reps
denovo10648	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-45	SH019891.07FU_EU490131_reps
denovo4407	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_pseudodichotomus	8e-54	SH014589.07FU_EU516769_reps
denovo452	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__unidentified	1e-58	SH628714.07FU_KX148995_reps
denovo8506	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	3e-44	SH628506.07FU_UDB033363_reps
denovo4157	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__unidentified	3e-133	SH031975.07FU_GQ890500_reps
denovo8507	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-61	SH024600.07FU_DQ420878_reps
denovo4156	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo8504	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Bambusaria;s__Bambusaria_bambusae	7e-08	SH488680.07FU_KP687813_reps
denovo4151	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo8505	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__unidentified	4e-135	SH023204.07FU_KC790530_reps
denovo4150	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	9e-41	SH628506.07FU_UDB033363_reps
denovo8054	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo4153	k__Fungi;p__Entomophthoromycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolaceae;g__Basidiobolus;s__Basidiobolus_ranarum	1e-40	SH002331.07FU_FJ786040_reps
denovo8055	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	6e-33	SH628506.07FU_UDB033363_reps
denovo4400	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	5e-98	SH030771.07FU_HF970265_reps
denovo11394	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unidentified	4e-126	SH028267.07FU_KT268441_reps
denovo11395	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-36	SH005960.07FU_HM240102_reps
denovo11737	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	2e-32	SH628595.07FU_KU612369_reps
denovo2814	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_resinaceum	3e-142	SH008520.07FU_KU214242_reps
denovo7103	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-111	SH012888.07FU_KM624603_reps
denovo7102	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea	3e-179	SH010301.07FU_AF444319_refs
denovo7101	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	6e-23	SH490165.07FU_HG917378_reps
denovo7100	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Kappamycetaceae;g__Kappamyces;s__unidentified	3e-50	SH021863.07FU_DQ485609_reps
denovo7107	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-31	SH628559.07FU_KX514837_reps
denovo7106	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__unidentified;g__unidentified;s__unidentified	8e-42	SH029141.07FU_JF439194_reps
denovo7105	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Rhynchostomataceae;g__Rhynchostoma;s__Rhynchostoma_proteae	2e-26	SH031838.07FU_AY230153_refs
denovo7104	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-21	SH487971.07FU_KU582076_reps
denovo7109	k__Fungi;p__GS19;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-97	SH002057.07FU_HM240118_reps
denovo7108	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo10373	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	2e-156	SH030611.07FU_DQ356413_reps
denovo10372	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-43	SH001910.07FU_AB520469_reps
denovo10371	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella;s__Tremella_cerebriformis	1e-73	SH492765.07FU_KP986513_reps
denovo10370	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-24	SH015291.07FU_HM240222_reps
denovo3938	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__unidentified;g__unidentified;s__unidentified	5e-132	SH027468.07FU_HM240208_reps
denovo3939	No blast hit	None	None
denovo3936	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	9e-23	SH004452.07FU_FN610999_reps
denovo10377	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-40	SH024633.07FU_DQ421304_reps
denovo3934	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-30	SH032761.07FU_JF926920_reps
denovo3935	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-60	SH025802.07FU_KF296911_reps
denovo3932	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	4e-37	SH628595.07FU_KU612369_reps
denovo3933	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-35	SH014658.07FU_AB712287_reps
denovo3930	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	7e-51	SH031160.07FU_JN032559_reps
denovo3931	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS07;f__unidentified;g__unidentified;s__unidentified	8e-38	SH493444.07FU_KY687857_reps
denovo10375	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	7e-100	SH021766.07FU_JX043181_reps
denovo9594	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_epsilon	8e-143	SH022162.07FU_KP183983_refs
denovo10374	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	2e-32	SH628595.07FU_KU612369_reps
denovo9909	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-54	SH023162.07FU_AY997096_reps
denovo9908	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera;s__unidentified	2e-36	SH629938.07FU_LC131411_reps
denovo2813	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-28	SH005862.07FU_FJ235874_reps
denovo1686	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	3e-152	SH003966.07FU_FN391350_reps
denovo1687	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-18	SH029122.07FU_AB615466_reps
denovo1684	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-57	SH026626.07FU_KF297066_reps
denovo1685	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__unidentified;g__unidentified;s__unidentified	2e-150	SH013556.07FU_AM942515_reps
denovo1682	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo1683	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo1680	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Sonoraphlyctidaceae;g__Sonoraphlyctis;s__Sonoraphlyctis_ranzonii	3e-44	SH011164.07FU_EU379201_refs
denovo1681	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unidentified	4e-22	SH001603.07FU_FN397265_reps
denovo1688	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	9e-26	SH010780.07FU_EU825615_reps
denovo1689	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo2811	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__unidentified	9e-124	SH022613.07FU_AY843132_reps
denovo8511	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_drummondii	4e-49	SH490390.07FU_KP191483_reps
denovo1358	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	2e-171	SH022836.07FU_HM141020_reps
denovo1359	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	1e-31	SH628595.07FU_KU612369_reps
denovo1428	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-19	SH032764.07FU_HM240097_reps
denovo1429	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	2e-36	SH628506.07FU_UDB033363_reps
denovo7911	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	1e-15	SH490165.07FU_HG917378_reps
denovo1350	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo1351	No blast hit	None	None
denovo1420	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-95	SH005861.07FU_AM999625_reps
denovo1353	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-35	SH487971.07FU_KU582076_reps
denovo1354	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	3e-130	SH002788.07FU_EU563506_reps
denovo1427	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cosmospora;s__Cosmospora_cymosa	2e-128	SH000817.07FU_HQ897828_refs
denovo1424	No blast hit	None	None
denovo1425	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__unidentified	1e-110	SH019796.07FU_KF225922_reps
denovo323	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__unidentified	6e-150	SH028699.07FU_HQ630286_refs
denovo322	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	4e-108	SH003996.07FU_JF912482_reps
denovo321	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-33	SH005960.07FU_HM240102_reps
denovo320	k__Plantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__unidentified;s__unidentified	1e-98	SH018123.07FU_EU617241_reps
denovo327	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__unidentified;s__unidentified	2e-128	SH004802.07FU_JQ760145_reps
denovo326	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	2e-26	SH030771.07FU_HF970265_reps
denovo325	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-42	SH487971.07FU_KU582076_reps
denovo324	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	9e-32	SH004708.07FU_AM711500_reps
denovo329	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-28	SH492568.07FU_KP890360_reps
denovo328	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	8e-23	SH490165.07FU_HG917378_reps
denovo8513	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_formosanum	1e-18	SH009247.07FU_JQ639001_reps
denovo239	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Derxomyces;s__Derxomyces_yunnanensis	1e-30	SH028632.07FU_EU517064_refs
denovo9650	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	1e-15	SH490165.07FU_HG917378_reps
denovo187	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo186	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-31	SH005960.07FU_HM240102_reps
denovo185	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__unidentified;s__unidentified	2e-26	SH024162.07FU_HG936629_reps
denovo184	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	2e-26	SH032382.07FU_GQ999248_reps
denovo183	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo182	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-128	SH005803.07FU_AF191549_reps
denovo181	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo180	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Sirobasidiaceae;g__Fibulobasidium;s__Fibulobasidium_inconspicuum	4e-89	SH025562.07FU_JN053498_reps
denovo8533	No blast hit	None	None
denovo8532	No blast hit	None	None
denovo8531	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__unidentified	2e-57	SH003877.07FU_KJ188515_reps
denovo8530	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-41	SH005960.07FU_HM240102_reps
denovo8537	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	6e-172	SH032237.07FU_GQ850443_refs
denovo8536	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae	0.0	SH029112.07FU_AY997067_refs
denovo189	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-25	SH487971.07FU_KU582076_reps
denovo188	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-33	SH005862.07FU_FJ235874_reps
denovo8025	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo11344	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-53	SH024600.07FU_DQ420878_reps
denovo11347	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_fimbricystis	0.0	SH008902.07FU_FJ237094_reps
denovo8026	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified	1e-116	SH018734.07FU_HQ631039_reps
denovo11341	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Tubaria;s__Tubaria_vinicolor	4e-83	SH008112.07FU_DQ536417_refs
denovo11340	No blast hit	None	None
denovo11343	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-37	SH010780.07FU_EU825615_reps
denovo11690	k__Fungi;p__Entorrhizomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhiza;s__Entorrhiza_cypericola	8e-23	SH493455.07FU_KP413066_reps
denovo8029	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo8028	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified	1e-138	SH002468.07FU_JF304367_reps
denovo11699	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Derxomyces;s__Derxomyces_yunnanensis	3e-41	SH028632.07FU_EU517064_refs
denovo11698	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo6423	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Imleria;s__Imleria_badia	3e-56	SH029097.07FU_UDB000436_refs
denovo8515	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	3e-50	SH628506.07FU_UDB033363_reps
denovo6497	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-24	SH487971.07FU_KU582076_reps
denovo2655	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-163	SH010305.07FU_JX042757_reps
denovo8312	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-37	SH005960.07FU_HM240102_reps
denovo11529	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Lentariaceae;g__Kavinia;s__Kavinia_alboviridis	2e-143	SH028882.07FU_GQ981505_refs
denovo11528	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-25	SH010780.07FU_EU825615_reps
denovo11366	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-53	SH030022.07FU_KF296992_reps
denovo11573	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-20	SH032764.07FU_HM240097_reps
denovo11521	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_indicum	6e-156	SH004948.07FU_GU059544_refs
denovo11520	No blast hit	None	None
denovo7743	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_aurea	6e-156	SH020858.07FU_AB035045_refs
denovo7742	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Pectenia;s__Pectenia_plumbea	1e-73	SH016850.07FU_KC618691_reps
denovo7745	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_clypeolaria	3e-93	SH002913.07FU_UDB015381_refs
denovo7744	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	6e-147	SH023617.07FU_AM420360_reps
denovo7747	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Lentariaceae;g__Lentaria;s__unidentified	1e-31	SH487988.07FU_KU870448_reps
denovo7746	No blast hit	None	None
denovo8314	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo8517	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	8e-131	SH022836.07FU_HM141020_reps
denovo11575	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-28	SH487971.07FU_KU582076_reps
denovo8516	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	7e-48	SH028614.07FU_EU480011_reps
denovo5426	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	1e-154	SH030604.07FU_KF870982_reps
denovo5427	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-27	SH010780.07FU_EU825615_reps
denovo5424	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-43	SH026626.07FU_KF297066_reps
denovo10349	k__Fungi;p__Monoblepharomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__unidentified;g__unidentified;s__unidentified	4e-56	SH029520.07FU_JN569129_reps
denovo5422	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	2e-128	SH016303.07FU_JQ070522_reps
denovo5423	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	2e-36	SH628506.07FU_UDB033363_reps
denovo5420	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Bambusaria;s__Bambusaria_bambusae	7e-08	SH488680.07FU_KP687813_reps
denovo5421	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-25	SH487971.07FU_KU582076_reps
denovo10342	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_acuminatus	2e-45	SH006238.07FU_JN943809_refs
denovo10343	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo10340	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo10341	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	1e-31	SH628595.07FU_KU612369_reps
denovo10346	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	9e-29	SH005960.07FU_HM240102_reps
denovo10347	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_conica	2e-110	SH001782.07FU_UDB017618_reps
denovo10344	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_prismaticum	7e-60	SH030479.07FU_AB691998_refs
denovo5429	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo3118	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-47	SH032451.07FU_AF504874_reps
